,awb,breadth,buyer_city,buyer_pin,cancelled_date,current_status,delivered_date,delivery_attempt_count,dispatch_date,heavy,height,last_mile_arrival_date,last_modified,length,order_created_date,order_id,price,product_category,product_id,product_name,product_price,product_qty,promised_date,return_cause,reverse_logistics_booked_date,reverse_logistics_date,reverse_logistics_delivered_date,rto_date,rto_delivered_date,seller_city,seller_pin,shipper_confirmation_date,shipper_name,shipping_cost,weight
58,428485,72,Kaishire,70935,,DEL,2015-12-20 21:47:09,1,2015-12-19 02:36:40,True,79,2015-12-19 22:09:35,2015-12-14 11:11:40,47,2015-12-07 07:42:43,3e3fcc4b-c89f-48cf-9661-5e8924bed2c8,828284,Furnishing,c663f033-1a43-41d4-b531-5cc928fe03f7,RICO SORDI Mens Black Steel Watch with Sunglass and Wallet Combo,837795,27,2015-12-22 08:23:26,,,,,,,New Dorthyview,96939,2015-12-09 23:55:02,SHPR6,558,14
59,504973,72,East Wesleystad,40808,,RTN,,6,,True,52,,2015-12-20 02:41:04,34,2015-12-14 12:07:07,81d337d6-d946-4a00-bb1a-8438fd99f2ed,150468,Mobiles,9f70ca65-c08b-44c3-a51a-15267d72419f,Joe Black JB-6280-C1 Sunglasses,97874,39,,defective_product,2015-12-26 19:42:48,2015-12-23 05:30:05,2015-12-17 10:20:30,,,Elbridgeburgh,11250,,SHPR4,191,25
60,84447,34,East Maurineberg,62755,,DEL,2015-12-21 23:58:46,1,2015-12-20 07:57:19,True,26,2015-12-21 09:41:23,2015-12-24 13:09:25,80,2015-12-12 23:51:47,e7b0fda1-5b0b-40fd-8508-e096b83f1dcb,617758,Luggage,bc64f5df-d25f-4c66-b99f-167724d0db49,Maahika Green Chiffon Saree with Unstitched Blouse,61067,25,2015-12-22 10:13:27,,,,,,,West Santino,29853,2015-12-15 05:52:43,SHPR5,358,15
61,146936,79,Tobiasstad,11261,,ITR,,1,2015-12-10 15:43:23,True,77,2015-12-12 22:51:30,2015-12-01 02:32:47,84,2015-12-07 04:33:52,a227306a-55ec-4ef5-9a5c-69943beae4dd,716837,Mobiles,aac8bf6e-1739-4cf1-bdd4-e156f6fba8c7,Black  Wired Gaming Headphones For Xiaomi Mi  Samsung  iPhone  Sony  HTC  LG  One Plus  Micromax  Spice etc,433009,12,2015-12-15 08:48:16,,,,,,,Lake Loring,27275,2015-12-09 03:25:57,SHPR1,142,54
62,95987,96,Jaleesafort,35508,2015-12-22 18:09:38,CAN,,1,2015-12-18 01:39:43,True,93,2015-12-18 15:51:12,2015-12-20 05:31:52,35,2015-12-11 08:16:11,67c50577-ff37-4e9b-a6ef-533e6e0ca13c,965696,Clothing,64a752e3-dd3b-4682-9d48-28fb905419df,Ishin Prints Orange Embroidered Cotton Saree With Blouse Piece,536199,28,2015-12-20 14:59:12,,,,,2015-12-09 13:33:45,2015-12-13 11:59:39,North Merrimouth,52585,2015-12-17 14:52:28,SHPR3,488,86
63,396599,58,Matthewmouth,28780,,SHP,,3,2015-12-20 15:57:41,True,65,,2015-12-24 05:53:47,98,2015-12-08 14:14:52,fc39f3e2-91de-491e-b345-b3fc800f8a79,204024,Mobiles,73466621-660c-488f-b72c-709ae23efca2,Laxmi Sarees Border Work Faux Georgette Saree With Blouse Piece,907005,35,2015-12-22 10:54:31,,,,,,,Port Janene,31490,2015-12-10 06:54:38,SHPR3,82,43
64,226859,46,Reynaldotown,90741,,ITR,,1,2015-12-16 16:57:30,False,84,2015-12-16 18:36:34,2015-12-26 17:03:12,60,2015-12-12 18:47:12,6ce11c6a-2275-44fd-837b-a24db148d964,500712,Clothing,fcd99684-f43e-431b-befc-794ec1203485,Saree Sadan Pink Printed Cotton Designer Dress Material,79444,29,2015-12-20 04:05:24,,,,,,,Lowechester,56460,2015-12-15 19:44:11,SHPR5,924,4
65,642985,81,Abshireport,17688,,CTD,,3,,True,72,,2015-12-10 20:10:06,83,2015-12-04 14:46:19,f936b173-a5e6-4749-bed0-78e447d32a61,780334,Clothing,a566f0e6-cfdc-4686-8e32-a6899f86795a,Selfieseven Enchanting Combo of Wrist Watch  Sunglasses,39054,9,2015-12-22 07:26:17,,,,,,,South Starrton,72689,,SHPR7,400,43
66,858368,40,Lake Johanna,91197,,ITR,,1,2015-12-18 07:56:03,True,79,2015-12-19 11:13:13,2015-12-13 02:56:03,28,2015-12-11 01:03:27,c68cd60e-59a9-45d7-9306-62af458c2d33,837696,Fitness,d84e5c34-c35d-4660-bc5f-bf725d153edb,Kingston DTM30 16GB Pen Drive (Magenta),762649,9,2015-12-21 10:24:27,,,,,,,Danielstad,24221,2015-12-15 01:53:41,SHPR4,496,58
67,856172,94,Borerton,58897,,CTD,,1,,False,19,,2015-12-20 04:41:49,81,2015-12-10 14:09:23,8d577a04-ae61-4fc9-84ce-9771440f8cca,414595,ComputersandPeripherals,5bf42393-8d09-4bea-98d5-b1526a5fb705,Sonata 7930PP01 Men's Watch,937645,29,2015-12-19 14:23:25,,,,,,,West Pranav,51075,,SHPR1,283,80
68,427283,40,New Rylan,19901,,RTO,,1,2015-12-17 18:26:20,True,92,2015-12-18 06:28:11,2015-12-24 21:44:41,87,2015-12-10 04:15:40,cf41a04d-cc64-4695-9605-535505021cfc,831096,Fitness,a7e704c6-b034-4682-8e0f-cc34ecf7dd90,Joe Black Superior SilverBlue Frame Aviator Sunglasses,893701,35,2015-12-18 13:51:54,order_cancelled,,,,2015-12-26 03:08:35,2015-12-17 06:12:40,Connborough,00911,2015-12-15 19:45:40,SHPR6,367,88
69,277285,85,Port Loyal,02232,,ITR,,1,2015-12-20 12:55:40,False,19,2015-12-21 09:01:30,2015-12-16 07:13:37,22,2015-12-12 01:04:09,4895c7df-a10c-4e37-afae-96e26b707fdf,994572,ComputersandPeripherals,05688019-9f72-4ba3-bbf6-1e9360821166,FASTRACK 6078SL06 Men's Watch,772705,3,2015-12-22 10:09:23,,,,,,,Jerodborough,29379,2015-12-15 12:31:32,SHPR4,85,25
70,823688,86,West Clark,37212,,DEL,2015-12-20 01:21:23,1,2015-12-19 08:00:07,True,22,2015-12-19 12:06:29,2015-12-30 08:11:42,66,2015-12-01 18:28:45,25535b05-8b8c-45f2-840c-767f6105d9d9,462217,Tablets,c4973b6b-6ed4-4f09-a2f9-5a115befbc03,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,755691,4,2015-12-21 03:31:50,,,,,,,Lynchchester,64408,2015-12-18 00:23:12,SHPR2,702,67
71,407013,31,Hillaryshire,18185,,DEL,2015-12-19 23:43:26,1,2015-12-17 15:43:53,False,42,2015-12-19 00:43:46,2015-12-26 19:48:07,74,2015-12-11 14:30:01,0f0d4e9f-f52d-4226-acbf-034b9cfed016,869246,Fitness,3edf7c28-d491-4060-a0cb-6a1f8b9085a0,Jaanvi Fashion Pink Art Silk Printed Saree With Blouse Piece,374939,3,2015-12-19 14:34:23,,,,,,,West Brandystad,73521,2015-12-16 07:34:22,SHPR1,236,42
72,590852,20,New Bryan,26217,,DEL,2015-12-21 08:37:08,1,2015-12-19 07:43:21,True,72,2015-12-21 05:18:52,2015-12-02 16:56:11,8,2015-12-05 11:21:36,74417e6e-e094-4ef4-9896-395b2fc6f06f,292746,Furnishing,53dad5c8-0545-4adc-bb48-3fb055f8b7e7,Magic By Majestic Multicolour Chiffon Embroidered Saree With Blouse Piece,670933,3,2015-12-21 10:52:45,,,,,,,East Elfreda,43702,2015-12-17 17:03:14,SHPR3,743,31
73,263233,99,Turcotteport,70916,,ITR,,1,2015-12-09 01:20:59,True,36,2015-12-13 01:54:21,2015-12-02 23:33:46,7,2015-12-03 04:59:28,c048955a-e674-4aae-9ea1-1559282c85b8,612662,Clothing,b3d6bb4c-37ff-4b08-b357-a6c560d80526,ReWay Black Aviator Sunglasses For Men Size: Medium,781056,17,2015-12-17 07:29:55,,,,,,,East Maryjoton,23897,2015-12-08 19:36:12,SHPR7,407,98
74,646872,22,North Pennichester,45317,,DEL,2015-12-20 03:02:15,1,2015-12-16 08:15:06,False,62,2015-12-18 19:17:02,2015-12-04 18:20:18,45,2015-12-12 12:11:29,9f01b037-e2d4-4fc9-ad05-9aa2bf303b44,200690,Decoratives,a7634470-a501-4ae5-bff9-ca77e5ba359d,TPLink 300 Mbps Wireless N ADSL2+ Router TDW8968,857793,13,2015-12-22 01:59:25,,,,,,,Carmelport,11638,2015-12-16 01:57:19,SHPR6,170,19
75,878202,54,North Zarashire,29489,,ITR,,6,2015-12-20 09:27:23,False,1,2015-12-21 09:46:01,2015-12-04 23:15:54,91,2015-12-04 10:43:13,24f1fc2b-3c6d-41f6-a485-ccb5bb328af5,289752,PowerBanks,2955cc3b-c378-47e6-b888-2ee58fa9031c,Badjatya Sons Off White & Royal Blue Embroidered Net Saree With Blouse Piece,831980,35,2015-12-22 14:27:39,,,,,,,South Vallieport,68883,2015-12-09 03:20:44,SHPR3,750,33
76,423122,62,South Eolamouth,07561,,ITR,,3,2015-12-20 18:27:45,True,44,2015-12-21 22:15:21,2015-12-30 22:59:51,61,2015-12-02 01:28:11,db83491b-ee3e-47b6-a08e-7b5d962ee120,557584,Fitness,c7d66945-03df-4680-9b72-9b9e11324edf,Titan Regalia Men's Watches,982480,10,2015-12-22 04:43:33,,,,,,,New Bailey,90518,2015-12-06 11:49:09,SHPR3,427,72
77,331715,41,West Reyesmouth,83288,,CTD,,1,,False,30,,2015-12-11 14:26:15,87,2015-12-07 18:15:23,c12deb5c-c3b8-46f8-a977-33d6b98b3551,755583,PowerBanks,2d94798e-29d3-4685-90f7-72c5b050f83c,Store Nyn Black Men's Slip-on Office Shoes (Size: 10),405393,14,2015-12-20 00:31:17,,,,,,,East Jaylee,26304,,SHPR1,15,24
78,599022,62,Jaydintown,38129,,ITR,,1,2015-12-18 20:45:16,False,78,2015-12-19 12:44:39,2015-12-03 20:32:38,94,2015-12-08 07:38:59,5028508b-81ad-4463-bc8d-9177aacc3777,461995,Tablets,d8d4e986-d506-4724-9338-7c0979ac255d,Ball Pen with High Quality Video Camera + Built-in 4GB USB Pen Drive + Free Card Holder+FREE: Figur Active Cricket star Miniature,54478,9,2015-12-20 12:16:43,,,,,,,North Aceytown,51540,2015-12-18 07:39:20,SHPR7,113,71
79,333081,83,Port Ashliview,17056,,DEL,2015-12-22 08:17:53,1,2015-12-17 09:07:24,True,64,2015-12-21 03:33:05,2015-12-17 00:34:16,49,2015-12-12 13:16:35,a642e379-5229-4d7b-8314-0a1ce72942af,579520,Furnishing,2f8bcec8-d6d7-4c59-bbb9-614305c5a4fb,Illusions Maroon Embroidered Net Saree With Blouse Piece,528437,8,2015-12-22 07:17:44,,,,,,,Kilbackhaven,64464,2015-12-16 02:30:18,SHPR6,483,49
80,260051,15,Cheyenneview,43556,,DEL,2015-12-22 10:07:44,1,2015-12-19 18:37:42,True,81,2015-12-21 20:53:42,2015-12-11 03:43:17,16,2015-12-11 09:04:24,c2d38735-455d-4b7e-bd27-9d6db4355303,25615,Mobiles,379032e7-8626-4cfd-9aba-159f81050db9,Timex Classics A501 Men's watch,875092,34,2015-12-22 22:26:57,,,,,,,North Devanland,97433,2015-12-16 12:00:05,SHPR6,756,99
81,97104,36,Kovacektown,31908,,DEL,2015-12-22 21:57:13,1,2015-12-20 21:44:06,True,11,2015-12-20 22:01:56,2015-12-25 15:09:41,84,2015-12-06 09:34:17,c6ba1b5c-c0ef-4364-a545-0bdebeb32460,237267,Tablets,164bed6f-e516-441e-b438-b274f4968f2a,Relish Designer Casual Women Watch,159571,12,2015-12-21 00:05:16,,,,,,,South Chancy,62115,2015-12-09 20:35:50,SHPR1,235,23
82,105586,44,Kimberliestad,46049,,DEL,2015-12-22 05:29:09,1,2015-12-18 23:22:56,True,24,2015-12-20 08:22:12,2015-12-11 05:16:04,20,2015-12-07 11:48:12,f2eae80a-2cc5-451e-989e-50fa5a7d7951,103077,Clothing,18195003-56b8-4043-b808-c54d6440dde4,Ishin Prints Orange Embroidered Cotton Saree With Blouse Piece,845669,24,2015-12-22 21:20:35,,,,,,,North Lesleymouth,20609,2015-12-15 04:28:12,SHPR2,334,17
83,950334,28,West Carmineport,66367,,DEL,2015-12-22 13:50:46,4,2015-12-19 05:09:20,False,60,2015-12-20 10:15:52,2015-12-06 06:56:52,29,2015-12-09 02:39:08,ae3b9849-5068-4df0-be9b-cb7e7a70ac6e,870687,PowerBanks,804ac2f9-e0ea-44b7-8d26-904da93c2b1d,Kesar Sarees White Pure Georgette Embroidered Saree With Blouse Piece,620815,5,2015-12-22 14:58:17,,,,,,,Lavonnetown,01092,2015-12-12 22:32:35,SHPR2,793,43
84,507009,53,Raynorfort,83506,,SHP,,1,2015-12-18 20:50:01,True,62,,2015-12-08 07:05:00,58,2015-12-05 08:31:05,14946b2d-40e6-4108-a042-ab2f1983128d,645335,Sports,fa3498f2-17e1-4cce-be60-605a2d4543e2,Selfieseven Enchanting Combo of Wrist Watch  Sunglasses,165030,20,2015-12-21 07:58:05,,,,,,,Lake Wilmer,43492,2015-12-16 17:09:19,SHPR1,202,33
85,746558,12,New Kevin,09131,,CTD,,1,,True,82,,2015-12-24 12:21:19,27,2015-12-14 17:29:06,6149ea3d-2ef3-4b6c-91c5-74e3ed885ee6,888448,Luggage,3bcced2b-189f-4d89-b530-228f544c261e,Perfect Creation Faux Chiffon Saree With Blouse Piece,964139,23,2015-12-22 05:15:47,,,,,,,North Solomonton,53787,,SHPR4,560,4
86,492102,28,West Kareem,52220,,ITR,,1,2015-12-18 07:09:35,True,6,2015-12-18 15:30:11,2015-12-19 06:57:49,96,2015-12-11 01:14:01,bba11fed-5d8e-4fe3-b5ad-e68fafd0476d,991478,Mobiles,84cf3fab-d8f2-4d83-856c-39799e96045c,Fossil ES2860 Women's Watch,799309,17,2015-12-19 15:35:37,,,,,,,O'Konmouth,93758,2015-12-18 01:17:39,SHPR4,25,36
87,445189,82,New Lona,03142,,DEL,2015-12-22 13:06:34,1,2015-12-20 22:54:31,True,44,2015-12-21 07:32:13,2015-12-21 23:00:40,97,2015-12-12 20:01:11,47d543c9-fa1b-4fb8-85c2-7de01c0ca458,681071,ComputersandPeripherals,bf134811-d469-4808-8a45-baaffccfe547,Ishin Cotton Blue Saree,293254,27,2015-12-22 10:00:24,,,,,,,South Orangeborough,82260,2015-12-19 18:41:51,SHPR7,694,2
88,111641,72,Tishafurt,05574,,ITR,,1,2015-12-18 10:58:16,True,78,2015-12-18 19:39:29,2015-12-28 22:12:03,36,2015-12-05 20:53:04,b7653203-6ba7-4d19-b387-73deed5f9ed4,520995,Fitness,42532267-f1d5-42db-a1b1-d7fe1437c4c8,Kingston Data Traveler 16GB SE9 Pen Drive Steel Body,771966,8,2015-12-21 17:46:54,,,,,,,Hayesmouth,13207,2015-12-17 10:35:23,SHPR6,816,1
89,665340,43,North Makenzieberg,33485,,DEL,2015-12-21 17:38:06,1,2015-12-19 12:46:02,False,86,2015-12-19 22:46:10,2015-12-03 19:50:49,23,2015-12-03 19:36:43,e79959c7-026c-4ef9-86b0-0f1e726c6c36,456332,Mobiles,6947dc41-78f6-4d51-9eee-32240b949c0c,Vishal Party Wear Pink Designer Saree,817672,1,2015-12-22 13:44:16,,,,,,,Dickinsonfort,22985,2015-12-13 19:47:06,SHPR1,193,60
90,321928,69,Arlenestad,33760,2015-12-08 03:22:29,CAN,,1,2015-12-13 16:25:13,True,96,2015-12-21 21:09:36,2015-12-21 21:45:31,74,2015-12-11 13:08:08,df9bdc2e-2a45-4f96-84e9-de6d72c89159,527056,Decoratives,930002c5-f581-4958-8f8b-ad689c1fc54a,Hultung Mens Denim Regular Fit Jeans With Free Wallet-watch-sunglass-belt (Size: 36),471834,14,2015-12-22 11:15:45,,,,,2015-12-09 11:38:00,2015-12-20 20:56:49,Port Nonashire,39668,2015-12-12 16:04:59,SHPR2,302,44
91,848721,64,Vickeytown,31218,,DEL,2015-12-21 11:48:48,1,2015-12-20 14:56:49,False,42,2015-12-20 21:28:34,2015-12-13 22:44:04,27,2015-12-09 15:47:06,0bd19b87-a88e-4483-8fc5-bf1b59ee97dc,464448,PowerBanks,4030af2d-35dd-4d49-b350-829107c99325,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,983285,22,2015-12-22 22:26:06,,,,,,,New Carlisletown,53004,2015-12-11 09:42:01,SHPR1,674,24
92,88072,81,Sylasmouth,75616,,DEL,2015-12-22 04:29:21,1,2015-12-20 06:04:53,False,79,2015-12-20 14:07:55,2015-12-01 01:38:14,1,2015-12-05 18:09:59,cc59bf34-32a3-4436-b14e-b1376f78ab13,14032,Sports,b6cef499-db95-4698-a03b-1d9aa901297c,Fastrack Sports 3099SP02 Men's Watch,969954,9,2015-12-22 12:38:02,,,,,,,Kautzerstad,51659,2015-12-19 20:50:44,SHPR2,218,32
93,844410,13,Clydeside,62520,,ITR,,1,2015-12-19 15:17:23,False,54,2015-12-19 23:32:28,2015-12-28 03:15:29,43,2015-12-09 10:18:32,e83636a4-c577-4874-85d9-0e45653d588f,692183,Luggage,a3971a95-8ed9-4294-b135-18ea9f500894,TPLink 300 Mbps Wireless N ADSL2+ Router TDW8968,503074,35,2015-12-21 03:33:29,,,,,,,Lake Mirachester,24820,2015-12-15 08:28:31,SHPR1,681,19
94,755955,59,Nichellechester,60286,,DEL,2015-12-21 10:41:42,1,2015-12-19 07:33:17,False,68,2015-12-20 17:16:10,2015-12-12 21:54:27,63,2015-12-04 05:13:39,acffa386-fb8e-4c0c-9147-90941dce6ea4,976696,Furnishing,a49ad854-41eb-4f02-bcad-7877e25cb85f,Ultimate Women Black Ankle Shoes (Size: 38 EU),214614,30,2015-12-20 23:55:13,,,,,,,Lake Haskellburgh,39260,2015-12-17 19:52:02,SHPR1,986,3
95,194362,62,New Cindy,51801,,SHP,,1,2015-12-11 04:14:02,False,64,,2015-12-07 02:59:22,51,2015-12-03 01:09:44,64e45e15-9b74-4b7c-aa53-47a3378f911a,390029,Decoratives,6aa1002c-e476-472a-b501-b2ffcd7fd843,Glory Blue Women's Watch,726506,30,2015-12-20 03:14:56,,,,,,,West Olinbury,12045,2015-12-10 11:33:10,SHPR7,296,73
96,723123,97,Kerlukebury,65882,,DEL,2015-12-20 07:48:17,1,2015-12-18 09:37:10,True,64,2015-12-18 23:01:06,2015-12-27 00:59:04,31,2015-12-09 15:46:29,3131a1fd-91e2-4574-b296-f40c31e8fe9b,204096,Mobiles,ba74108d-8d4c-45da-8425-266f5bf67503,Prabhat Silk Mills Gray Faux Georgette Border Work Saree With Blouse Piece,855010,34,2015-12-22 23:03:32,,,,,,,Lake Yetta,77012,2015-12-17 21:10:32,SHPR2,565,28
97,413304,77,South Leitha,97665,,SHP,,1,2015-12-18 00:17:32,False,41,,2015-12-15 22:57:25,40,2015-12-07 04:45:26,064da03a-7824-4488-93ba-4b3b080ec736,644672,Mobiles,431f63e8-71ae-49d2-ad49-690c7daeed96,Sd4uUsb2.0ColouringMultiChargerCableForSamsungnokiaiphone1M,189904,8,2015-12-21 06:35:23,,,,,,,Lake Aletheafort,12767,2015-12-16 19:26:59,SHPR2,767,14
98,356163,84,Dellarbury,43627,,DEL,2015-12-22 04:51:33,1,2015-12-20 15:18:23,False,77,2015-12-21 09:23:03,2015-12-25 07:01:41,3,2015-12-05 17:59:54,da90c5ba-d7a6-405e-bcae-64a396da33f8,852257,Mobiles,404774bc-72f2-444f-8705-3f220eb0e83c,Kingston 8GB Micro SD Card Class 4 With Micro SD Card Reader,318050,10,2015-12-22 05:11:41,,,,,,,Hoegerton,54121,2015-12-19 15:11:08,SHPR6,161,50
99,856889,11,Rogahnstad,46300,,DEL,2015-12-22 10:30:24,1,2015-12-19 04:39:23,True,43,2015-12-21 18:42:51,2015-12-29 16:32:53,94,2015-12-07 11:42:13,5541c98a-7707-4594-9da9-bfde43a711d9,162895,PowerBanks,037428ff-7185-4a5c-aa99-cade66f49e20,Strontium32GBMicroSDCard(Class10,267988,14,2015-12-21 23:10:09,,,,,,,Johnyshire,58841,2015-12-13 14:37:05,SHPR6,587,89
100,735597,74,Londonview,60693,2015-12-04 07:01:50,CAN,,1,2015-12-19 09:52:34,False,75,2015-12-20 01:05:21,2015-12-10 14:00:14,97,2015-12-02 20:28:40,c6a1b47f-7da6-4321-bcea-7942bf0da39e,673459,Tablets,1e62b453-3d54-4a4a-9a94-c666b041a7cf,Ishin Bhagalpuri Silk Multicolor Saree,529209,4,2015-12-21 04:43:56,,,,,2015-12-15 05:54:00,2015-12-21 17:10:30,Raubury,45051,2015-12-19 05:46:59,SHPR5,424,50
101,265784,30,Lannytown,73293,,ITR,,1,2015-12-17 22:32:37,True,57,2015-12-18 12:12:19,2015-12-30 11:41:56,2,2015-12-03 00:39:30,8e5e2bbe-183d-43ff-b871-db0328d9c706,478986,Decoratives,0c7d15e3-36c9-4127-84ae-6a0ff26e870f,Fastrack Sports 3099SL06 Men's Watch,868332,5,2015-12-19 00:50:21,,,,,,,Thieltown,56151,2015-12-13 21:16:55,SHPR6,928,38
102,844897,33,Port Guillermo,74303,,CTD,,1,,False,70,,2015-12-01 04:27:58,66,2015-12-08 21:51:59,68023ac1-a29f-4760-98fc-b856f00524ff,432969,Luggage,b3634617-ecab-4a1a-9d24-d656d6d33af3,Pittsburgh Polo Club PBPC-323-SS-WHT Men Watch,92759,32,2015-12-21 22:44:46,,,,,,,East Tracefort,85937,,SHPR2,538,70
103,325248,90,East Edriefurt,14053,,ITR,,1,2015-12-15 05:26:52,True,7,2015-12-17 10:43:41,2015-12-30 02:10:15,63,2015-12-11 17:58:01,3181def9-3a95-425d-8f34-1ffa835ea706,115102,Furnishing,97789270-4d3b-4740-b1f7-7108d70f60ab,Fastrack Sports 9463AL05 Men's Watch,808820,28,2015-12-17 13:38:51,,,,,,,East Prestonton,07066,2015-12-13 20:13:46,SHPR3,232,80
104,159858,91,South Myrtle,01396,,RTN,,3,,True,42,,2015-12-12 21:25:06,12,2015-12-12 15:59:01,6456cef6-43ec-47f1-b443-f7417eac7260,765055,ComputersandPeripherals,24462d90-4fcd-42cc-a069-539851aafc1f,Dealz Sync & Charge Cable For iPhone 4s   Ipad  ipad2 And Ipod - White,315866,7,,damaged_product,2015-12-18 11:54:23,2015-12-21 19:13:37,2015-12-09 00:58:52,,,Mohrshire,50578,,SHPR5,786,24
105,955451,20,Lake Tabathahaven,97088,,DEL,2015-12-22 14:57:41,1,2015-12-16 01:20:12,False,99,2015-12-21 11:49:10,2015-12-29 07:52:45,38,2015-12-13 18:45:15,6588a404-85b5-4deb-8387-c21513bb8198,417715,Clothing,03b30685-f8dc-4c4c-8198-251423453b39,Dealz Sync & Charge Cable For iPhone 4s   Ipad  ipad2 And Ipod - White,258060,12,2015-12-22 15:07:14,,,,,,,Jewesshaven,02369,2015-12-15 17:18:44,SHPR2,912,67
106,350814,77,Hellerhaven,79098,,ITR,,1,2015-12-17 19:19:36,False,92,2015-12-19 07:03:47,2015-12-13 12:43:24,2,2015-12-06 12:06:16,77cd6731-56db-4380-b2a8-5bef3642ce35,838887,Mobiles,65c9c560-f89f-4797-87af-6a5d13d60309,Joe Black JB-6280-C1 Sunglasses,419429,13,2015-12-20 17:43:34,,,,,,,Edmoniaport,23450,2015-12-12 09:15:32,SHPR2,664,94
107,233073,62,Lake Madalynn,62946,,ITR,,1,2015-12-11 19:34:12,False,32,2015-12-16 22:17:11,2015-12-22 18:49:38,78,2015-12-03 14:16:07,ab431d10-f289-4a67-82b0-681c43b703d2,206708,Fitness,ed8d2b44-8b8c-4ef9-ae3c-fa3d5d292f4a,Fastrack Sports 3099SL06 Men's Watch,301427,9,2015-12-20 22:53:33,,,,,,,Keeblerfurt,49148,2015-12-09 01:41:36,SHPR3,440,62
108,183150,76,East Deliah,15887,,CTD,,3,,True,18,,2015-12-27 02:37:50,21,2015-12-05 00:41:11,e33a23a4-9f69-4243-8833-8d492568f22e,575115,Mobiles,327b11a9-b3ff-41a1-a41e-ff60dfa5c6ad,RICO SORDI Mens Black Steel Watch with Sunglass and Wallet Combo,917333,20,2015-12-21 10:30:55,,,,,,,Lubowitzmouth,06511,,SHPR6,74,90
109,220381,67,Michelshire,30290,2015-12-26 00:57:36,CAN,,1,2015-12-17 12:23:41,False,88,2015-12-19 10:32:03,2015-12-01 18:05:33,79,2015-12-02 06:53:34,1f0bef85-9b3d-4188-bb94-751040bb11d5,72365,ComputersandPeripherals,ee6aa270-e2c5-4f85-ad70-247d975b397b,Kavyasarees Muti Embroidered Georgatte Saree With Blouse Piece,485962,1,2015-12-20 16:06:18,,,,,2015-12-24 09:08:24,2015-12-20 11:08:39,Dimitribury,51087,2015-12-15 12:55:20,SHPR6,309,81
110,735823,57,Durellview,08020,,DEL,2015-12-22 01:15:21,1,2015-12-19 08:03:12,True,91,2015-12-21 18:50:21,2015-12-12 04:35:12,47,2015-12-14 08:18:16,bbe663e8-f642-48af-a167-ea745c1a42db,334606,Decoratives,03b54616-d961-4f1b-b0c2-5f72cf204eae,Korni Blue Polycotton Mangalgiri Saree Without Blouse Piece,215230,20,2015-12-22 06:08:53,,,,,,,Port Jaelynmouth,80769,2015-12-17 22:31:47,SHPR4,456,89
111,93283,24,Hagenesborough,25618,2015-12-18 09:35:12,CAN,,1,2015-12-18 08:12:40,True,53,2015-12-19 21:38:55,2015-12-10 06:56:29,41,2015-12-14 15:07:04,0680aed7-a6b3-4306-a2a0-b537ac7ce768,851097,ComputersandPeripherals,65030fe1-ad69-476d-82f4-6ad79633e24c,Asian Black Mesh/textile Men's Sport Shoes (Size: 8),311440,28,2015-12-22 17:02:51,,,,,2015-12-30 14:47:19,2015-12-25 05:34:57,Elmoreberg,47916,2015-12-17 13:33:03,SHPR3,824,73
112,449539,52,Port Khirymouth,70696,,RTO,,1,2015-12-19 13:25:36,True,59,2015-12-20 07:15:46,2015-12-20 19:05:34,32,2015-12-07 15:33:37,9c2af77f-be46-4044-8a1b-2c2fe3be5f4d,812804,Luggage,0f50bf1a-4cef-41c8-92ca-80233a0a948c,Vardhaman Fashion Multicolour Printed Art Silk Saree With Blouse Piece,229061,12,2015-12-21 13:25:03,order_cancelled,,,,2015-12-24 09:11:12,2015-12-19 08:29:37,Lehnerville,17119,2015-12-15 04:38:31,SHPR5,427,28
113,330975,92,Willshire,76051,,ITR,,1,2015-12-16 08:02:33,False,96,2015-12-18 02:49:13,2015-12-11 08:50:31,30,2015-12-13 08:03:22,ce86c4b2-a53d-4227-83a9-3dd9eee15965,835465,Decoratives,0313259f-abba-4145-b646-bb722a542310,Fastrack 3040SL02 Men's Watch,196289,10,2015-12-19 04:29:11,,,,,,,West Candy,25046,2015-12-13 10:25:36,SHPR7,846,39
114,145391,26,Hermachester,23485,,DEL,2015-12-22 20:57:02,1,2015-12-17 06:10:41,True,70,2015-12-21 15:24:12,2015-12-11 20:56:49,80,2015-12-07 05:16:09,be6d5158-ebb3-4164-9ac2-6bca1762a3c2,458362,Tablets,32d097bd-3559-4989-8065-e2d41ddb0a44,Mt Zone 5600 Mah Black Power Bank,318322,26,2015-12-22 01:42:12,,,,,,,West Cristin,73185,2015-12-16 01:40:48,SHPR7,717,30
115,78161,29,East Exie,15694,,RTN,,1,,False,70,,2015-12-12 22:24:24,6,2015-12-03 16:10:33,7cfe3e67-4a33-4cd5-b1b2-b525703c88ed,476137,Luggage,b473981f-3318-448b-898f-137db96d38e1,Illusions Maroon Embroidered Net Saree With Blouse Piece,45822,13,,defective_product,2015-12-08 22:35:35,2015-12-14 19:24:11,2015-12-15 00:54:20,,,West Ottoberg,13649,,SHPR7,22,53
